DATE,TIME,WT,SC,pH,DO mg/L,DO %sat
10/1/11,23:15:00,9.2,94,7.4,7.9,69
10/1/11,23:30:00,9,94,7.4,7.9,68
10/1/11,23:45:00,8.8,94,7.4,7.8,68
10/2/11,0:00:00,8.7,94,7.4,7.8,67
10/2/11,0:15:00,8.5,94,7.3,7.8,67
10/2/11,0:30:00,8.3,94,7.3,7.8,66
10/2/11,0:45:00,8.2,94,7.3,7.8,66
10/2/11,1:00:00,8.1,94,7.3,7.8,66
10/2/11,1:15:00,7.9,94,7.3,7.8,66
10/2/11,1:30:00,7.8,94,7.3,7.8,66
10/2/11,1:45:00,7.7,94,7.3,7.8,65
10/2/11,2:00:00,7.5,94,7.3,7.8,65
10/2/11,2:15:00,7.4,94,7.3,7.8,65
10/2/11,2:30:00,7.3,94,7.3,7.8,65
10/2/11,2:45:00,7.2,94,7.3,7.8,65
10/2/11,3:00:00,7.1,95,7.3,7.9,65
10/2/11,3:15:00,7,94,7.3,7.9,65
10/2/11,3:30:00,7,95,7.3,7.9,65
10/2/11,3:45:00,6.9,94,7.3,7.9,65
10/2/11,4:00:00,6.8,94,7.3,7.9,65
10/2/11,4:15:00,6.7,94,7.3,7.9,65
10/2/11,4:30:00,6.7,94,7.3,7.9,65
10/2/11,4:45:00,6.6,94,7.3,8,65
10/2/11,5:00:00,6.5,94,7.3,8,65
10/2/11,5:15:00,6.5,94,7.3,8,65
10/2/11,5:30:00,6.4,94,7.3,8,65
10/2/11,5:45:00,6.4,94,7.3,8,65
10/2/11,6:00:00,6.3,95,7.3,8,65
10/2/11,6:15:00,6.3,94,7.3,8,65
10/2/11,6:30:00,6.2,94,7.3,8,65
10/2/11,6:45:00,6.2,94,7.3,8,65
10/2/11,7:00:00,6.1,94,7.3,8,65
10/2/11,7:15:00,6.1,94,7.3,8,65
10/2/11,7:30:00,6.1,95,7.3,8.1,65
10/2/11,7:45:00,6,94,7.3,8.1,65
10/2/11,8:00:00,6,94,7.3,8.1,65
10/2/11,8:15:00,6,94,7.3,8.2,66
10/2/11,8:30:00,6,94,7.3,8.2,66
10/2/11,8:45:00,6,94,7.3,8.2,66
10/2/11,9:00:00,6.1,94,7.3,8.3,67
10/2/11,9:15:00,6.2,94,7.3,8.3,67
10/2/11,9:30:00,6.3,94,7.3,8.4,68
10/2/11,9:45:00,6.4,94,7.3,8.4,68
10/2/11,10:00:00,6.5,94,7.3,8.5,69
10/2/11,10:15:00,6.8,93,7.3,8.6,70
10/2/11,10:30:00,7.1,94,7.3,8.7,72
10/2/11,10:45:00,7.4,93,7.3,8.8,73
10/2/11,11:00:00,7.6,93,7.3,8.9,75
10/2/11,11:15:00,7.9,93,7.3,9,76
10/2/11,11:30:00,8.2,93,7.3,9.1,78
10/2/11,11:45:00,8.5,93,7.3,9.2,79
10/2/11,12:00:00,8.8,92,7.3,9.3,81
10/2/11,12:15:00,9.1,92,7.3,9.4,82
10/2/11,12:30:00,9.4,92,7.3,9.5,83
10/2/11,12:45:00,9.7,92,7.3,9.6,85
10/2/11,13:00:00,10.1,92,7.3,9.8,86
10/2/11,13:15:00,10.4,92,7.3,9.8,88
10/2/11,13:30:00,10.7,92,7.3,9.9,89
10/2/11,13:45:00,11,92,7.3,10,91
10/2/11,14:00:00,11.3,92,7.3,10.1,92
10/2/11,14:15:00,11.5,92,7.3,10.2,93
10/2/11,14:30:00,11.8,91,7.3,10.2,94
10/2/11,14:45:00,12.1,91,7.3,10.2,95
10/2/11,15:00:00,12.3,91,7.3,10.3,96
10/2/11,15:15:00,12.5,91,7.4,10.3,97
10/2/11,15:30:00,12.7,91,7.4,10.3,98
10/2/11,15:45:00,12.9,91,7.4,10.4,98
10/2/11,16:00:00,13,91,7.4,10.3,98
10/2/11,16:15:00,13.1,92,7.4,10.3,98
10/2/11,16:30:00,13.2,91,7.5,10.2,98
10/2/11,16:45:00,13.3,91,7.5,10.2,97
10/2/11,17:00:00,13.3,92,7.5,10.1,97
10/2/11,17:15:00,13.4,92,7.5,10.1,97
10/2/11,17:30:00,13.4,93,7.5,9.9,95
10/2/11,17:45:00,13.5,92,7.5,9.9,95
10/2/11,18:00:00,13.5,92,7.5,9.9,95
10/2/11,18:15:00,13.5,92,7.5,9.8,94
10/2/11,18:30:00,13.4,92,7.5,9.6,92
10/2/11,18:45:00,13.4,92,7.5,9.5,91
10/2/11,19:00:00,13.3,92,7.5,9.4,90
10/2/11,19:15:00,13.3,92,7.5,9.3,88
10/2/11,19:30:00,13.2,92,7.5,9.2,87
10/2/11,19:45:00,13.1,92,7.5,9,86
10/2/11,20:00:00,12.9,93,7.4,8.9,84
10/2/11,20:15:00,12.8,93,7.4,8.7,82
10/2/11,20:30:00,12.7,93,7.4,8.6,81
10/2/11,20:45:00,12.5,93,7.4,8.5,80
10/2/11,21:00:00,12.3,93,7.4,8.4,78
10/2/11,21:15:00,12.2,93,7.4,8.3,77
10/2/11,21:30:00,12,94,7.4,8.1,76
10/2/11,21:45:00,11.8,94,7.4,8,74
10/2/11,22:00:00,11.7,94,7.4,7.9,73
10/2/11,22:15:00,11.5,94,7.4,7.8,72
10/2/11,22:30:00,11.3,94,7.4,7.7,70
10/2/11,22:45:00,11.1,94,7.3,7.6,69
10/2/11,23:00:00,10.9,94,7.3,7.5,68
10/2/11,23:15:00,10.8,94,7.3,7.5,68
10/2/11,23:30:00,10.6,95,7.3,7.4,67
10/2/11,23:45:00,10.4,95,7.3,7.4,66
10/3/11,0:00:00,10.3,95,7.3,7.3,66
10/3/11,0:15:00,10.1,95,7.3,7.3,65
10/3/11,0:30:00,10,95,7.3,7.3,64
10/3/11,0:45:00,9.9,95,7.3,7.2,64
10/3/11,1:00:00,9.7,95,7.3,7.2,64
10/3/11,1:15:00,9.6,95,7.3,7.2,63
10/3/11,1:30:00,9.5,95,7.3,7.2,63
10/3/11,1:45:00,9.4,95,7.3,7.2,63
10/3/11,2:00:00,9.3,95,7.3,7.2,63
10/3/11,2:15:00,9.2,95,7.3,7.2,62
10/3/11,2:30:00,9.1,95,7.3,7.2,62
10/3/11,2:45:00,9,95,7.3,7.2,62
10/3/11,3:00:00,8.9,95,7.3,7.2,62
10/3/11,3:15:00,8.8,95,7.3,7.2,62
10/3/11,3:30:00,8.8,95,7.3,7.2,62
10/3/11,3:45:00,8.7,96,7.3,7.2,62
10/3/11,4:00:00,8.6,96,7.3,7.2,62
10/3/11,4:15:00,8.5,94,7.3,7.2,62
10/3/11,4:30:00,8.5,94,7.3,7.2,62
10/3/11,4:45:00,8.4,94,7.3,7.3,62
10/3/11,5:00:00,8.3,94,7.3,7.3,62
10/3/11,5:15:00,8.3,94,7.3,7.3,62
10/3/11,5:30:00,8.2,94,7.3,7.3,62
10/3/11,5:45:00,8.2,94,7.3,7.3,62
10/3/11,6:00:00,8.2,95,7.3,7.4,62
10/3/11,6:15:00,8.1,94,7.3,7.4,62
10/3/11,6:30:00,8.1,94,7.3,7.4,62
10/3/11,6:45:00,8,94,7.3,7.4,63
10/3/11,7:00:00,8,94,7.3,7.4,63
10/3/11,7:15:00,8,94,7.3,7.5,63
10/3/11,7:30:00,7.9,94,7.3,7.5,63
10/3/11,7:45:00,7.9,94,7.3,7.5,63
10/3/11,8:00:00,7.9,94,7.3,7.6,64
10/3/11,8:15:00,7.9,94,7.3,7.6,64
10/3/11,8:30:00,7.9,94,7.3,7.7,65
10/3/11,8:45:00,7.9,94,7.3,7.7,65
10/3/11,9:00:00,7.9,94,7.3,7.8,66
10/3/11,9:15:00,8,94,7.3,7.9,67
10/3/11,9:30:00,8.1,94,7.3,8,67
10/3/11,9:45:00,8.2,94,7.3,8.1,68
10/3/11,10:00:00,8.4,93,7.3,8.2,69
10/3/11,10:15:00,8.6,93,7.3,8.2,71
10/3/11,10:30:00,8.9,94,7.3,8.4,72
10/3/11,10:45:00,9.2,93,7.3,8.5,74
10/3/11,11:00:00,9.4,93,7.3,8.7,76
10/3/11,11:15:00,9.7,93,7.3,8.8,78
10/3/11,11:30:00,10,92,7.3,9,79
10/3/11,11:45:00,10.2,92,7.3,9.1,81
10/3/11,12:00:00,10.5,92,7.3,9.2,83
10/3/11,12:15:00,10.8,92,7.3,9.4,85
10/3/11,12:30:00,11.1,92,7.3,9.5,87
10/3/11,12:45:00,11.4,92,7.3,9.7,88
10/3/11,13:00:00,11.7,92,7.3,9.8,90
10/3/11,13:15:00,12,92,7.3,9.9,92
10/3/11,13:30:00,12.2,91,7.3,10,93
10/3/11,13:45:00,12.5,91,7.4,10.1,95
10/3/11,14:00:00,12.8,91,7.4,10.1,96
10/3/11,14:15:00,13,91,7.4,10.2,97
10/3/11,14:30:00,13.3,91,7.4,10.3,98
10/3/11,14:45:00,13.5,91,7.4,10.4,100
10/3/11,15:00:00,13.7,91,7.4,10.4,100
10/3/11,15:15:00,13.9,91,7.4,10.4,100
10/3/11,15:30:00,14.1,91,7.4,10.5,102
10/3/11,15:45:00,14.2,91,7.4,10.4,102
10/3/11,16:00:00,14.3,91,7.5,10.4,102
10/3/11,16:15:00,14.4,91,7.5,10.3,101
10/3/11,16:30:00,14.4,91,7.5,10.3,101
10/3/11,16:45:00,14.5,91,7.5,10.3,101
10/3/11,17:00:00,14.6,91,7.5,10.2,100
10/3/11,17:15:00,14.6,91,7.5,10.1,100
10/3/11,17:30:00,14.6,91,7.5,10,99
10/3/11,17:45:00,14.6,92,7.5,9.9,98
10/3/11,18:00:00,14.6,92,7.5,9.9,97
10/3/11,18:15:00,14.6,92,7.5,9.7,96
10/3/11,18:30:00,14.5,92,7.5,9.6,94
10/3/11,18:45:00,14.5,92,7.5,9.5,93
10/3/11,19:00:00,14.4,92,7.5,9.3,91
10/3/11,19:15:00,14.3,92,7.5,9.2,90
10/3/11,19:30:00,14.2,92,7.5,9.1,88
10/3/11,19:45:00,14.1,93,7.5,8.9,87
10/3/11,20:00:00,14,93,7.5,8.8,85
10/3/11,20:15:00,13.8,93,7.5,8.6,83
10/3/11,20:30:00,13.7,93,7.4,8.5,82
10/3/11,20:45:00,13.6,93,7.4,8.3,80
10/3/11,21:00:00,13.4,93,7.4,8.2,78
10/3/11,21:15:00,13.3,93,7.4,8,77
10/3/11,21:30:00,13.1,94,7.4,7.9,75
10/3/11,21:45:00,12.9,94,7.4,7.8,74
10/3/11,22:00:00,12.8,94,7.4,7.6,72
10/3/11,22:15:00,12.6,94,7.4,7.5,71
10/3/11,22:30:00,12.4,94,7.3,7.4,69
10/3/11,22:45:00,12.3,94,7.3,7.3,68
10/3/11,23:00:00,12.1,94,7.3,7.2,67
10/3/11,23:15:00,11.9,94,7.3,7.2,66
10/3/11,23:30:00,11.8,94,7.3,7.1,66
10/3/11,23:45:00,11.6,94,7.3,7,65
10/4/11,0:00:00,11.5,94,7.3,7,64
10/4/11,0:15:00,11.3,95,7.3,7,64
10/4/11,0:30:00,11.2,95,7.3,7,64
10/4/11,0:45:00,11,95,7.3,7,63
10/4/11,1:00:00,10.9,95,7.3,7,63
10/4/11,1:15:00,10.8,95,7.3,6.9,63
10/4/11,1:30:00,10.6,95,7.3,6.9,62
10/4/11,1:45:00,10.5,95,7.3,6.9,62
10/4/11,2:00:00,10.4,94,7.3,6.9,62
10/4/11,2:15:00,10.3,94,7.3,6.9,61
10/4/11,2:30:00,10.2,94,7.3,6.9,62
10/4/11,2:45:00,10.1,94,7.3,6.9,61
10/4/11,3:00:00,10,94,7.3,6.9,61
10/4/11,3:15:00,9.9,94,7.3,6.9,61
10/4/11,3:30:00,9.8,94,7.3,6.9,61
10/4/11,3:45:00,9.8,94,7.3,6.9,61
10/4/11,4:00:00,9.7,94,7.3,6.9,61
10/4/11,4:15:00,9.6,94,7.3,6.9,61
10/4/11,4:30:00,9.5,94,7.3,7,61
10/4/11,4:45:00,9.5,94,7.3,6.9,61
10/4/11,5:00:00,9.4,94,7.3,7,61
10/4/11,5:15:00,9.3,94,7.3,7,61
10/4/11,5:30:00,9.3,94,7.3,7,61
10/4/11,5:45:00,9.2,94,7.3,7,61
10/4/11,6:00:00,9.2,94,7.3,7,61
10/4/11,6:15:00,9.1,94,7.3,7.1,61
10/4/11,6:30:00,9,94,7.3,7.1,61
10/4/11,6:45:00,9,94,7.3,7.1,62
10/4/11,7:00:00,8.9,94,7.3,7.1,62
10/4/11,7:15:00,8.9,94,7.3,7.1,62
10/4/11,7:30:00,8.8,94,7.3,7.2,62
10/4/11,7:45:00,8.8,94,7.3,7.2,62
10/4/11,8:00:00,8.8,94,7.3,7.2,62
10/4/11,8:15:00,8.7,94,7.3,7.3,63
10/4/11,8:30:00,8.7,94,7.3,7.3,63
10/4/11,8:45:00,8.8,94,7.3,7.4,64
10/4/11,9:00:00,8.8,94,7.3,7.5,64
10/4/11,9:15:00,8.8,94,7.3,7.5,65
10/4/11,9:30:00,8.9,94,7.3,7.6,66
10/4/11,9:45:00,9,94,7.3,7.7,67
10/4/11,10:00:00,9.1,94,7.3,7.8,68
10/4/11,10:15:00,9.4,94,7.3,7.9,69
10/4/11,10:30:00,9.7,94,7.3,8.1,71
10/4/11,10:45:00,9.9,93,7.3,8.2,73
10/4/11,11:00:00,10.2,93,7.3,8.3,74
10/4/11,11:15:00,10.4,93,7.3,8.5,76
10/4/11,11:30:00,10.7,93,7.3,8.6,78
10/4/11,11:45:00,11,93,7.3,8.8,80
10/4/11,12:00:00,11.3,92,7.3,8.9,82
10/4/11,12:15:00,11.6,92,7.3,9.1,83
10/4/11,12:30:00,11.9,92,7.3,9.2,85
10/4/11,12:45:00,12.1,93,7.3,9.3,87
10/4/11,13:00:00,12.4,94,7.3,9.5,89
10/4/11,13:15:00,12.8,92,7.3,9.6,90
10/4/11,13:30:00,12.9,92,7.3,9.7,92
10/4/11,13:45:00,13.2,92,7.3,9.8,94
10/4/11,14:00:00,13.4,92,7.3,9.9,95
10/4/11,14:15:00,13.6,91,7.4,10,96
10/4/11,14:30:00,13.9,91,7.4,10.1,98
10/4/11,14:45:00,14,92,7.4,10.1,98
10/4/11,15:00:00,14.2,92,7.4,10.2,100
10/4/11,15:15:00,14.5,91,7.4,10.3,101
10/4/11,15:30:00,14.6,92,7.4,10.3,102
10/4/11,15:45:00,14.7,93,7.4,10.3,102
10/4/11,16:00:00,14.9,91,7.5,10.4,102
10/4/11,16:15:00,15,92,7.5,10.3,102
10/4/11,16:30:00,15.1,92,7.5,10.3,102
10/4/11,16:45:00,15.2,91,7.5,10.3,102
10/4/11,17:00:00,15.2,91,7.5,10.2,102
10/4/11,17:15:00,15.3,91,7.5,10.1,101
10/4/11,17:30:00,15.3,91,7.5,10.1,100
10/4/11,17:45:00,15.3,91,7.5,10,100
10/4/11,18:00:00,15.3,91,7.5,9.9,99
10/4/11,18:15:00,15.3,91,7.5,9.8,98
10/4/11,18:30:00,15.3,92,7.5,9.6,96
10/4/11,18:45:00,15.2,92,7.5,9.5,95
10/4/11,19:00:00,15.1,92,7.5,9.4,93
10/4/11,19:15:00,15,92,7.5,9.2,92
10/4/11,19:30:00,14.9,92,7.5,9.1,90
10/4/11,19:45:00,14.8,92,7.5,8.9,88
10/4/11,20:00:00,14.7,93,7.5,8.7,86
10/4/11,20:15:00,14.5,93,7.5,8.6,85
10/4/11,20:30:00,14.4,93,7.5,8.5,83
10/4/11,20:45:00,14.2,93,7.4,8.3,81
10/4/11,21:00:00,14,93,7.4,8.2,80
10/4/11,21:15:00,13.9,93,7.4,8.1,78
10/4/11,21:30:00,13.7,94,7.4,7.9,76
10/4/11,21:45:00,13.5,94,7.4,7.8,74
10/4/11,22:00:00,13.3,94,7.4,7.6,73
10/4/11,22:15:00,13.2,94,7.4,7.5,71
10/4/11,22:30:00,13,94,7.3,7.4,70
10/4/11,22:45:00,12.8,94,7.3,7.2,68
10/4/11,23:00:00,12.7,94,7.3,7.2,67
10/4/11,23:15:00,12.5,95,7.3,7.1,66
10/4/11,23:30:00,12.3,95,7.3,7,65
10/4/11,23:45:00,12.2,95,7.3,6.9,64
10/5/11,0:00:00,12,95,7.3,6.9,64
10/5/11,0:15:00,11.9,95,7.3,6.8,63
10/5/11,0:30:00,11.8,95,7.3,6.8,63
10/5/11,0:45:00,11.6,95,7.3,6.7,62
10/5/11,1:00:00,11.5,95,7.3,6.7,62
10/5/11,1:15:00,11.3,95,7.3,6.7,61
10/5/11,1:30:00,11.2,95,7.3,6.7,61
10/5/11,1:45:00,11.1,95,7.3,6.7,61
10/5/11,2:00:00,11,95,7.3,6.7,61
10/5/11,2:15:00,10.9,95,7.3,6.7,60
10/5/11,2:30:00,10.8,95,7.3,6.7,60
10/5/11,2:45:00,10.7,95,7.3,6.7,60
10/5/11,3:00:00,10.6,95,7.3,6.7,60
10/5/11,3:15:00,10.5,95,7.2,6.7,60
10/5/11,3:30:00,10.4,95,7.2,6.7,60
10/5/11,3:45:00,10.3,95,7.2,6.7,60
10/5/11,4:00:00,10.2,95,7.2,6.7,60
10/5/11,4:15:00,10.2,95,7.2,6.7,60
10/5/11,4:30:00,10.1,95,7.2,6.8,60
10/5/11,4:45:00,10,95,7.2,6.8,60
10/5/11,5:00:00,9.9,95,7.2,6.8,60
10/5/11,5:15:00,9.8,95,7.2,6.8,60
10/5/11,5:30:00,9.8,95,7.2,6.8,60
10/5/11,5:45:00,9.7,95,7.2,6.8,60
10/5/11,6:00:00,9.7,94,7.2,6.8,60
10/5/11,6:15:00,9.6,94,7.2,6.8,59
10/5/11,6:30:00,9.5,94,7.2,6.8,60
10/5/11,6:45:00,9.4,94,7.2,6.9,60
10/5/11,7:00:00,9.4,94,7.2,6.9,60
10/5/11,7:15:00,9.3,94,7.2,6.9,60
10/5/11,7:30:00,9.3,94,7.3,6.9,60
10/5/11,7:45:00,9.2,94,7.3,7,61
10/5/11,8:00:00,9.2,94,7.3,7,61
10/5/11,8:15:00,9.2,94,7.3,7.1,61
10/5/11,8:30:00,9.2,94,7.3,7.1,62
10/5/11,8:45:00,9.2,94,7.3,7.2,62
10/5/11,9:00:00,9.2,94,7.3,7.2,63
10/5/11,9:15:00,9.3,94,7.3,7.3,64
10/5/11,9:30:00,9.4,94,7.3,7.4,64
10/5/11,9:45:00,9.5,94,7.3,7.5,66
10/5/11,10:00:00,9.7,94,7.3,7.6,67
10/5/11,10:15:00,9.9,94,7.3,7.7,68
10/5/11,10:30:00,10.2,94,7.3,7.8,70
10/5/11,10:45:00,10.4,93,7.3,8,71
10/5/11,11:00:00,10.6,93,7.3,8.1,73
10/5/11,11:15:00,10.9,93,7.3,8.3,75
10/5/11,11:30:00,11.1,93,7.3,8.5,77
10/5/11,11:45:00,11.4,93,7.3,8.6,79
10/5/11,12:00:00,11.7,93,7.3,8.7,80
10/5/11,12:15:00,12.1,92,7.3,8.9,83
10/5/11,12:30:00,12.3,92,7.3,9.1,85
10/5/11,12:45:00,12.6,92,7.3,9.3,87
10/5/11,13:00:00,12.8,92,7.3,9.4,89
10/5/11,13:15:00,12.9,92,7.3,9.5,90
10/5/11,13:30:00,13,92,7.3,9.6,91
10/5/11,13:45:00,13.2,92,7.3,9.7,92
10/5/11,14:00:00,13.4,92,7.3,9.8,94
10/5/11,14:15:00,13.5,92,7.4,9.9,95
10/5/11,14:30:00,13.8,92,7.4,9.9,96
10/5/11,14:45:00,14,92,7.4,10.1,97
10/5/11,15:00:00,14.1,92,7.4,10.1,98
10/5/11,15:15:00,14.1,91,7.4,10.1,98
10/5/11,15:30:00,14.3,91,7.4,10.1,99
10/5/11,15:45:00,14.4,91,7.4,10.1,99
10/5/11,16:00:00,14.5,91,7.4,10.1,99
10/5/11,16:15:00,14.6,91,7.5,10.1,100
10/5/11,16:30:00,14.7,91,7.5,10.1,99
10/5/11,16:45:00,14.7,91,7.5,10,99
10/5/11,17:00:00,14.7,91,7.5,10,98
10/5/11,17:15:00,14.8,91,7.5,9.9,98
10/5/11,17:30:00,14.8,92,7.5,9.9,97
10/5/11,17:45:00,14.8,92,7.5,9.8,96
10/5/11,18:00:00,14.8,92,7.5,9.7,96
10/5/11,18:15:00,14.8,92,7.5,9.5,94
10/5/11,18:30:00,14.8,92,7.5,9.4,93
10/5/11,18:45:00,14.7,92,7.5,9.3,92
10/5/11,19:00:00,14.7,92,7.5,9.2,90
10/5/11,19:15:00,14.6,92,7.5,9,88
10/5/11,19:30:00,14.5,92,7.5,8.9,87
10/5/11,19:45:00,14.4,93,7.5,8.8,86
10/5/11,20:00:00,14.3,93,7.5,8.6,84
10/5/11,20:15:00,14.2,93,7.4,8.5,83
10/5/11,20:30:00,14.1,93,7.4,8.4,81
10/5/11,20:45:00,14,93,7.4,8.2,80
10/5/11,21:00:00,13.9,93,7.4,8.1,78
10/5/11,21:15:00,13.8,93,7.4,8,77
10/5/11,21:30:00,13.7,94,7.4,7.8,75
10/5/11,21:45:00,13.6,94,7.4,7.6,74
10/5/11,22:00:00,13.5,94,7.3,7.5,72
10/5/11,22:15:00,13.4,94,7.3,7.4,71
10/5/11,22:30:00,13.3,94,7.3,7.2,69
10/5/11,22:45:00,13.2,94,7.3,7.1,68
10/5/11,23:00:00,13.1,94,7.3,7,67
10/5/11,23:15:00,13,95,7.3,6.9,66
10/5/11,23:30:00,12.9,95,7.3,6.8,64
10/5/11,23:45:00,12.9,95,7.3,6.7,64
10/6/11,0:00:00,12.8,95,7.3,6.6,63
10/6/11,0:15:00,12.7,95,7.3,6.6,62
10/6/11,0:30:00,12.6,95,7.3,6.5,61
10/6/11,0:45:00,12.5,95,7.3,6.4,60
10/6/11,1:00:00,12.4,95,7.3,6.4,60
10/6/11,1:15:00,12.3,95,7.2,6.4,60
10/6/11,1:30:00,12.2,95,7.2,6.4,59
10/6/11,1:45:00,12.1,95,7.2,6.3,59
10/6/11,2:00:00,12,95,7.2,6.3,58
10/6/11,2:15:00,11.9,95,7.2,6.3,58
10/6/11,2:30:00,11.8,95,7.2,6.3,58
10/6/11,2:45:00,11.7,95,7.2,6.3,58
10/6/11,3:00:00,11.6,95,7.2,6.3,58
10/6/11,3:15:00,11.5,95,7.2,6.3,58
10/6/11,3:30:00,11.4,95,7.2,6.3,57
10/6/11,3:45:00,11.3,95,7.2,6.3,58
10/6/11,4:00:00,11.2,95,7.2,6.3,58
10/6/11,4:15:00,11.2,95,7.2,6.3,57
10/6/11,4:30:00,11.1,95,7.2,6.3,57
10/6/11,4:45:00,11,95,7.2,6.3,57
10/6/11,5:00:00,10.9,95,7.2,6.3,57
10/6/11,5:15:00,10.8,95,7.2,6.4,57
10/6/11,5:30:00,10.7,95,7.2,6.4,57
10/6/11,5:45:00,10.6,95,7.2,6.3,57
10/6/11,6:00:00,10.5,95,7.2,6.4,58
10/6/11,6:15:00,10.5,95,7.2,6.4,58
10/6/11,6:30:00,10.4,95,7.2,6.4,57
10/6/11,6:45:00,10.3,95,7.2,6.4,57
10/6/11,7:00:00,10.2,95,7.2,6.5,58
10/6/11,7:15:00,10.1,95,7.2,6.5,58
10/6/11,7:30:00,10.1,95,7.2,6.5,58
10/6/11,7:45:00,10,95,7.2,6.6,58
10/6/11,8:00:00,9.9,95,7.2,6.6,58
10/6/11,8:15:00,9.9,95,7.2,6.7,59
10/6/11,8:30:00,9.9,95,7.2,6.7,59
10/6/11,8:45:00,9.9,95,7.2,6.8,60
10/6/11,9:00:00,9.9,94,7.2,6.9,61
10/6/11,9:15:00,9.9,94,7.2,7,62
10/6/11,9:30:00,10,94,7.3,7,62
10/6/11,9:45:00,10.1,94,7.3,7.1,63
10/6/11,10:00:00,10.2,94,7.3,7.2,64
10/6/11,10:15:00,10.4,94,7.3,7.4,66
10/6/11,10:30:00,10.7,94,7.3,7.5,68
10/6/11,10:45:00,10.9,94,7.3,7.7,70
10/6/11,11:00:00,11.2,94,7.3,7.9,72
10/6/11,11:15:00,11.4,95,7.3,8,73
10/6/11,11:30:00,11.7,95,7.3,8.2,75
10/6/11,11:45:00,12,94,7.3,8.3,77
10/6/11,12:00:00,12.2,93,7.2,8.5,80
10/6/11,12:15:00,12.5,94,7.2,8.7,81
10/6/11,12:30:00,12.8,95,7.2,8.9,84
10/6/11,12:45:00,13,94,7.3,9.1,86
10/6/11,13:00:00,13.3,93,7.3,9.2,88
10/6/11,13:15:00,13.6,92,7.3,9.2,89
10/6/11,13:30:00,13.8,92,7.3,9.5,92
10/6/11,13:45:00,14.1,91,7.3,9.6,93
10/6/11,14:00:00,14.3,91,7.3,9.7,95
10/6/11,14:15:00,14.6,91,7.3,9.8,96
10/6/11,14:30:00,14.8,91,7.3,9.9,98
10/6/11,14:45:00,15,91,7.3,10,99
10/6/11,15:00:00,15.2,91,7.4,10,100
10/6/11,15:15:00,15.4,91,7.4,10.1,100
10/6/11,15:30:00,15.5,91,7.4,10.1,101
10/6/11,15:45:00,15.6,91,7.4,10.1,101
10/6/11,16:00:00,15.7,91,7.4,10.1,101
10/6/11,16:15:00,15.8,91,7.5,10,101
10/6/11,16:30:00,15.9,91,7.5,10,101
10/6/11,16:45:00,15.9,92,7.5,9.9,100
10/6/11,17:00:00,15.9,93,7.5,9.8,99
10/6/11,17:15:00,15.9,92,7.5,9.8,99
10/6/11,17:30:00,16,92,7.5,9.6,98
10/6/11,17:45:00,16,92,7.5,9.5,96
10/6/11,18:00:00,16,92,7.5,9.4,96
10/6/11,18:15:00,15.9,92,7.5,9.3,94
10/6/11,18:30:00,15.9,92,7.5,9.2,93
10/6/11,18:45:00,15.8,92,7.5,9,91
10/6/11,19:00:00,15.7,92,7.5,8.9,90
10/6/11,19:15:00,15.6,92,7.5,8.7,88
10/6/11,19:30:00,15.5,92,7.5,8.6,86
10/6/11,19:45:00,15.4,93,7.5,8.4,84
10/6/11,20:00:00,15.3,93,7.4,8.3,82
10/6/11,20:15:00,15.1,93,7.4,8.1,81
10/6/11,20:30:00,15,93,7.4,8,79
10/6/11,20:45:00,14.9,93,7.4,7.8,77
10/6/11,21:00:00,14.7,94,7.4,7.7,75
10/6/11,21:15:00,14.6,94,7.4,7.5,74
10/6/11,21:30:00,14.4,94,7.4,7.3,72
10/6/11,21:45:00,14.3,94,7.3,7.2,70
10/6/11,22:00:00,14.2,94,7.3,7,69
10/6/11,22:15:00,14,95,7.3,6.9,67
10/6/11,22:30:00,13.9,95,7.3,6.8,66
10/6/11,22:45:00,13.8,95,7.3,6.7,64
10/6/11,23:00:00,13.6,95,7.3,6.5,63
10/6/11,23:15:00,13.5,95,7.3,6.5,62
10/6/11,23:30:00,13.4,95,7.3,6.3,61
10/6/11,23:45:00,13.2,96,7.3,6.3,60
10/7/11,0:00:00,13.1,96,7.3,6.2,59
10/7/11,0:15:00,13,96,7.3,6.2,58
10/7/11,0:30:00,12.9,96,7.2,6.1,58
10/7/11,0:45:00,12.8,96,7.2,6,57
10/7/11,1:00:00,12.7,96,7.2,6,57
10/7/11,1:15:00,12.6,96,7.2,6,56
10/7/11,1:30:00,12.4,96,7.2,6,56
10/7/11,1:45:00,12.3,96,7.2,5.9,56
10/7/11,2:00:00,12.2,96,7.2,5.9,55
10/7/11,2:15:00,12.1,96,7.2,5.9,55
10/7/11,2:30:00,12,96,7.2,5.9,55
10/7/11,2:45:00,11.9,96,7.2,5.9,55
10/7/11,3:00:00,11.8,96,7.2,5.9,55
10/7/11,3:15:00,11.7,96,7.2,5.9,55
10/7/11,3:30:00,11.6,96,7.2,5.9,54
10/7/11,3:45:00,11.5,96,7.2,5.9,54
10/7/11,4:00:00,11.4,95,7.2,5.9,54
10/7/11,4:15:00,11.3,95,7.2,5.9,54
10/7/11,4:30:00,11.3,95,7.2,5.9,54
10/7/11,4:45:00,11.2,95,7.2,6,54
10/7/11,5:00:00,11.1,95,7.2,6,54
10/7/11,5:15:00,11,95,7.2,6,54
10/7/11,5:30:00,11,95,7.2,6,54
10/7/11,5:45:00,10.9,95,7.2,6,55
